LotArea,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage,MasVnrArea,GarageYrBlt,Id,SalePrice
-0.313194483969,1.0509937889,0.878668088006,0.640105166736,-0.256574694385,-0.959129506913,-0.473772708708,-0.831584354848,1.19339241232,-0.061094010788,0.468828909221,1.21778208119,0.0,0.789740522111,1.31490378455,0.195468170918,0.0261801634747,0.994672954002,-0.962938277247,0.311724644183,0.382307499352,-0.776343123054,0.371662857314,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-1.59911109918,0.13877748895,-0.209911898651,0.814852508275,1.01759808354,1,12.2476943202
-0.0492898821512,0.156733710797,-0.429576965219,1.2808605763,-0.256574694385,-0.64220675771,0.555430416697,0.322607484066,-0.796451412986,-0.061094010788,-0.490380620399,-0.821164981356,0.0,0.789740522111,-0.76051191863,0.195468170918,0.0261801634747,-0.303113027091,0.625637863748,0.311724644183,-0.0444382936189,1.92571972226,-0.772409245285,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.489110050938,-0.614438622079,0.597016411065,-0.613987974635,-0.107927069466,2,12.1090109327
0.329355850892,0.984752301633,0.830214567516,0.121847114886,-0.256574694385,-0.287442486213,-0.311533792388,-0.649642784182,1.2213527471,-0.061094010788,0.631551954424,1.21778208119,0.0,0.789740522111,1.31490378455,0.195468170918,0.0261801634747,-0.303113027091,0.625637863748,0.311724644183,0.673270540013,-0.776343123054,0.0153125302751,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,0.990891346719,0.13877748895,-0.0485262367076,0.566992424505,0.934225849983,3,12.317166693
-0.0607639952737,-1.86363165084,-0.720298088158,-0.514196857838,-0.256574694385,-0.0367424010226,-0.727271015457,-0.533086465474,0.965049678265,-0.061094010788,0.483816558121,1.21778208119,0.0,-1.02604083581,-0.76051191863,0.195468170918,0.0261801634747,0.345779963456,0.625637863748,1.65030693979,0.838149596388,-0.776343123054,-0.115974432318,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-1.59911109918,-1.36765473311,-0.47888800189,-0.613987974635,0.809167499649,4,11.8493977016
1.02009746087,0.951631558,0.733307526536,0.519963527444,-0.256574694385,-0.154997158188,0.2588373978,-0.0100044498083,1.65706796411,-0.061094010788,1.51368214684,1.21778208119,0.0,0.789740522111,1.31490378455,1.48679635888,0.0261801634747,1.64356594455,0.625637863748,1.65030693979,1.77893009453,0.964583273926,0.803034305835,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,2.10089239496,0.13877748895,0.812197293656,1.9375128877,0.892539733205,5,12.4292161968
0.986822532813,0.719786352566,0.491039924087,0.701353845591,-0.256574694385,-1.16252768924,-0.625871692758,-1.00215457735,0.522344377554,-0.061094010788,-0.276271350394,1.21778208119,0.0,-1.02604083581,1.31490378455,-2.38718820501,0.0261801634747,-0.952006017637,-0.962938277247,0.311724644183,0.0525493866017,-0.413650123683,-0.209750834171,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,6.18294009409,1.36089169613,0.891993599978,0.865992514304,-0.613987974635,0.600736915759,6,11.8705999092
0.0617795328749,1.08411453253,0.975575128986,2.20194647754,-0.256574694385,-0.56415861798,1.63026323732,1.55071308606,-0.796451412986,-0.061094010788,0.43457142602,1.21778208119,0.0,0.789740522111,-0.76051191863,0.195468170918,0.0261801634747,0.345779963456,0.625637863748,0.311724644183,0.809053292322,1.53582474794,0.296641735832,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,0.620890997304,-0.614438622079,0.328040307827,0.741952483637,1.05928420032,7,12.6346030266
0.130165247085,0.0573714798966,-0.574937526689,1.00053008461,0.144508375902,-0.803033227455,0.162508041235,-0.118032257391,1.49396601122,-0.061094010788,1.28244413524,1.21778208119,0.0,0.789740522111,1.31490378455,0.195468170918,0.0261801634747,0.345779963456,2.21421400474,0.311724644183,0.0719469226458,1.35447824825,3.05366795029,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,3.01174330507,1.73089204555,0.891993599978,0.00526898394016,1.13561261668,-0.2329854198,8,12.2060726455
-0.847888155479,-1.33369975271,-1.68936849795,-1.02303203602,-0.256574694385,0.937676798021,-0.230414334228,-0.359673405932,0.955729566671,-0.061094010788,0.605858842023,-0.821164981356,0.0,0.789740522111,-0.76051191863,-1.09586001705,0.0261801634747,0.994672954002,2.21421400474,0.311724644183,-0.00564322153064,0.0397161255304,-0.772409245285,4.69678447936,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.859110400352,0.13877748895,-0.963044987719,-0.613987974635,-1.98380232447,9,11.7745202027
-0.549561214293,-1.06873380364,-1.68936849795,0.981684337273,-0.256574694385,-0.982780458346,-0.131549994595,-0.203317368641,-0.796451412986,-0.061094010788,-0.886482769907,1.21778208119,0.0,-1.02604083581,-0.76051191863,-1.09586001705,0.0261801634747,-0.952006017637,2.21421400474,-1.02685765143,-1.28103121643,-0.776343123054,-0.697388123803,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-1.96911144859,0.13877748895,-1.01684020837,-0.613987974635,-1.65031339025,10,11.6784399034
0.31788173777,-0.207594469171,-0.962565690607,1.11124885024,-0.256574694385,-0.996971029206,-0.0073358242878,-0.308502339182,-0.796451412986,-0.061094010788,-0.965703199808,1.21778208119,0.0,-1.02604083581,-0.76051191863,0.195468170918,0.0261801634747,-0.952006017637,-0.962938277247,-1.02685765143,-0.412991478457,-0.776343123054,-0.772409245285,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-1.59911109918,0.13877748895,0.0590642045879,-0.613987974635,-0.566474354024,11,11.7714361601
0.484026895784,1.11723527617,1.02402864948,1.32797494465,-0.256574694385,-0.895271938044,0.334886889825,0.0951805207331,1.86444044708,-0.061094010788,1.78345982705,1.21778208119,0.0,2.60552188003,-0.76051191863,1.48679635888,0.0261801634747,2.94135192564,2.21421400474,1.65030693979,1.29399169343,0.556553649634,-0.378548357505,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,0.25089064789,-1.36765473311,0.865992514304,1.47095273002,1.10097031709,12,12.751299696
0.723606377782,-0.306956700071,-1.10792625208,0.713132437678,-0.256574694385,-0.90000212833,-0.331813656928,-0.672385480515,-0.796451412986,-0.061094010788,-1.23976306541,1.21778208119,0.0,-1.02604083581,-0.76051191863,-1.09586001705,0.0261801634747,-1.60089900818,-0.962938277247,-1.02685765143,-0.56817176681,0.493082374744,-0.772409245285,-0.31926402973,-0.0261801634747,6.03532303783,0.0,-0.159453483947,0.990891346719,0.13877748895,0.00526898394016,-0.613987974635,-0.691532704357,13,11.8775685786
0.192125457947,1.1503560198,1.07248216997,-1.02303203602,-0.256574694385,2.21955836569,1.14354648836,0.982145677731,-0.796451412986,-0.061094010788,0.00635288601136,-0.821164981356,0.0,0.789740522111,-0.76051191863,0.195468170918,0.0261801634747,0.345779963456,0.625637863748,1.65030693979,1.79832763057,0.67442887443,-0.153484993059,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,0.620890997304,-0.614438622079,1.18876383819,1.6167527793,1.14265643387,14,12.5407575716
0.253626704283,-0.373198187338,-1.20483329306,0.703709564008,-0.256574694385,-0.0840443038888,0.532615569089,0.297021950691,-0.796451412986,-0.061094010788,-0.509650454699,1.21778208119,0.0,-1.02604083581,1.31490378455,-1.09586001705,0.0261801634747,-0.952006017637,0.625637863748,-1.02685765143,-0.56817176681,-0.776343123054,3.22246547363,3.9871971293,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.489110050938,0.13877748895,0.00526898394016,0.931492547696,-0.774904937913,15,11.9640010843
-0.847888155479,-1.39994123998,0.781761047026,-1.02303203602,-0.256574694385,0.653865380824,-0.534612302328,-0.837270028931,-0.796451412986,-0.061094010788,-1.36394644202,-0.821164981356,0.0,-1.02604083581,-0.76051191863,-1.09586001705,0.0261801634747,-0.952006017637,-0.962938277247,0.311724644183,0.51809025166,-0.341111523809,1.32818215621,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,0.25089064789,-0.614438622079,-0.963044987719,-0.613987974635,0.517364682203,16,11.7905572016
0.32729051053,-0.0419907510038,-0.720298088158,0.338573209296,-0.256574694385,-0.30636324736,-0.0985952147178,-0.410844472682,-0.796451412986,-0.061094010788,-1.04278253701,1.21778208119,0.0,-1.02604083581,-0.76051191863,-1.09586001705,0.0261801634747,-0.952006017637,0.625637863748,0.311724644183,0.0525493866017,-0.776343123054,-0.772409245285,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,6.18294009409,-1.22911074977,1.64520971101,0.00526898394016,0.698212468854,-0.358043770134,17,11.9117015849
0.224023492427,-0.141352981904,-0.865658649628,-1.02303203602,-0.256574694385,-1.31389377841,-2.64371821449,0.419263943482,-0.796451412986,-0.061094010788,-0.417583468597,-0.821164981356,0.0,0.789740522111,-0.76051191863,-1.09586001705,0.0261801634747,-0.303113027091,-0.962938277247,0.311724644183,0.227127210999,-0.776343123054,-0.772409245285,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,4.37082764322,1.36089169613,-1.36765473311,0.166654645883,-0.613987974635,-0.483102120468,18,11.4075649493
0.890439982583,1.08411453253,0.927121608496,0.498762061686,-0.256574694385,-0.207029251341,0.180252922707,-0.0981323980997,-0.796451412986,-0.061094010788,-0.807262340005,1.21778208119,0.0,-1.02604083581,1.31490378455,0.195468170918,0.0261801634747,-0.303113027091,-0.962938277247,0.311724644183,0.51809025166,-0.776343123054,1.1406293525,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.119109701524,0.13877748895,-0.156116678003,-0.613987974635,1.05928420032,19,11.9766594812
-0.51743369755,-0.439439674605,-0.962565690607,0.164250046401,-0.256574694385,-0.0722188281722,-0.0352206380303,0.541505936274,-0.796451412986,-0.061094010788,-0.325516482495,-0.821164981356,0.0,-1.02604083581,-0.76051191863,0.195468170918,0.0261801634747,-0.303113027091,-0.962938277247,-1.02685765143,-0.84943603945,-0.776343123054,-0.772409245285,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.489110050938,0.891993599978,0.0590642045879,-0.613987974635,-0.858277171469,20,11.8422292121
1.00977075906,1.11723527617,1.02402864948,-1.02303203602,-0.256574694385,1.42488639754,0.291792177677,0.0269524317333,2.04152256736,-0.061094010788,1.89479664745,-0.821164981356,0.0,2.60552188003,1.31490378455,1.48679635888,0.0261801634747,1.64356594455,0.625637863748,1.65030693979,1.86136962272,1.39981487317,2.11590393177,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,1.73089204555,-1.36765473311,1.72671604467,2.15621296162,1.10097031709,21,12.6925031125
-0.542906228682,-1.36682049634,-1.68936849795,-1.02303203602,-0.256574694385,0.192671827878,-1.02893400049,-0.11518942035,-0.796451412986,-0.061094010788,-0.820108896205,-0.821164981356,0.0,-1.02604083581,-0.76051191863,0.195468170918,0.0261801634747,-0.303113027091,0.625637863748,-1.02685765143,-0.917327415604,-0.776343123054,-0.772409245285,4.69678447936,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.119109701524,-0.614438622079,-0.640273663833,-0.613987974635,-2.02548844125,22,11.8451027773
-0.0167034008832,1.01787304527,0.830214567516,-1.02303203602,-0.256574694385,2.88888029125,1.86094669646,1.83783962727,-0.796451412986,-0.061094010788,0.650821788724,-0.821164981356,0.0,0.789740522111,-0.76051191863,0.195468170918,0.0261801634747,0.345779963456,0.625637863748,0.311724644183,0.314416123197,0.774169449257,2.20968033362,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,0.990891346719,0.13877748895,0.328040307827,1.4345027177,0.97591196676,23,12.3458345879
-1.28298652508,0.156733710797,-0.429576965219,0.955771434681,-0.256574694385,-0.840874749748,-0.0073358242878,-0.251645598349,-0.796451412986,-0.061094010788,-0.922881345807,1.21778208119,0.0,-1.02604083581,-0.76051191863,0.195468170918,0.0261801634747,-0.303113027091,0.625637863748,0.311724644183,0.498692715616,0.130389375373,1.29067159547,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.119109701524,-0.614438622079,-1.33961153225,-0.613987974635,-0.107927069466,24,11.7745202027
-0.360008865509,-0.108232238271,0.781761047026,-0.580156973528,-0.256574694385,-0.831414369174,0.0433638370622,-0.251645598349,-0.796451412986,-0.061094010788,-0.922881345807,1.21778208119,0.0,-1.02604083581,-0.76051191863,0.195468170918,0.0261801634747,-0.303113027091,0.625637863748,-1.02685765143,-0.965821255714,2.90499082056,0.915565988058,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.489110050938,1.64520971101,0.00526898394016,-0.613987974635,-0.44141600369,25,11.9447078814
1.01321299299,1.18347676343,1.07248216997,-1.02303203602,-0.256574694385,2.38984521601,1.32606526922,1.28348640415,-0.796451412986,-0.061094010788,0.233308712216,-0.821164981356,0.0,0.789740522111,-0.76051191863,0.195468170918,0.0261801634747,0.345779963456,0.625637863748,1.65030693979,2.04079683112,-0.776343123054,0.277886455462,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,0.25089064789,0.891993599978,2.2108730305,4.05161360221,1.18434255065,26,12.4541039124
-0.600047312032,-0.671284880039,0.733307526536,-0.471793926323,5.8348744356,-0.888176652614,-0.362233453738,-0.706499525015,-0.796451412986,-0.061094010788,-1.26545617781,-0.821164981356,0.0,-1.02604083581,-0.76051191863,0.195468170918,0.0261801634747,-0.952006017637,-0.962938277247,0.311724644183,0.51809025166,1.23660302345,-0.17224027343,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.489110050938,1.64520971101,-0.47888800189,-0.613987974635,1.10097031709,27,11.8115474775
0.381677806731,1.18347676343,1.12093569045,1.8462329965,-0.256574694385,-0.164457538761,1.67589293253,1.57914145648,-0.796451412986,-0.061094010788,0.45598235302,1.21778208119,0.0,0.789740522111,-0.76051191863,0.195468170918,0.0261801634747,0.345779963456,0.625637863748,1.65030693979,1.46856951782,-0.776343123054,0.165354773239,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,-0.489110050938,1.64520971101,1.56533038272,0.84401251813,1.22602866743,28,12.6313403809
1.49306040378,-0.472560418239,0.587946965067,1.98522038313,-0.256574694385,-0.824319083744,1.11819665768,1.28348640415,-0.796451412986,-0.061094010788,0.233308712216,1.21778208119,0.0,-1.02604083581,-0.76051191863,-1.09586001705,0.0261801634747,-0.303113027091,2.21421400474,-1.02685765143,-0.728201439174,1.83504647242,-0.303527236023,-0.31926402973,-0.0261801634747,-0.202154872498,0.0,-0.159453483947,2.10089239496,-1.36765473311,-1.17822587031,-0.613987974635,-0.899963288247,29,12.2428866187
